order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_amount
OI00005015,O0001994,P0017,2,682.56,0,1365.12
OI00005016,O0001994,P0037,2,265.67,0,531.34
OI00005017,O0001994,P0053,1,655.90,0,655.90
OI00005018,O0001995,P0049,1,231.91,10,208.72
OI00005019,O0001996,P0025,1,266.10,0,266.10
OI00005020,O0001997,P0029,1,703.99,15,598.39
OI00005021,O0001997,P0014,1,348.45,0,348.45
OI00005022,O0001997,P0009,1,1133.54,15,963.51
OI00005023,O0001998,P0017,1,682.56,10,614.30
OI00005024,O0001998,P0055,1,931.83,0,931.83
OI00005025,O0001998,P0036,1,101.46,15,86.24
OI00005026,O0001999,P0016,1,579.49,15,492.57
OI00005027,O0001999,P0014,1,348.45,0,348.45
OI00005028,O0001999,P0053,1,655.90,0,655.90
OI00005029,O0001999,P0060,1,102.61,10,92.35
OI00005030,O0002000,P0038,1,362.52,0,362.52
OI00005031,O0002000,P0027,1,488.48,15,415.21
OI00005032,O0002001,P0025,3,266.10,0,798.30
OI00005033,O0002001,P0024,1,133.54,10,120.19
OI00005034,O0002002,P0014,1,348.45,5,331.03
OI00005035,O0002002,P0013,1,257.07,0,257.07
OI00005036,O0002002,P0059,1,1368.20,10,1231.38
OI00005037,O0002002,P0040,1,595.34,0,595.34
OI00005038,O0002003,P0008,1,1054.76,5,1002.02
OI00005039,O0002004,P0032,1,1037.48,10,933.73
OI00005040,O0002004,P0052,1,604.83,0,604.83
OI00005041,O0002004,P0043,2,928.06,5,1763.31
OI00005042,O0002005,P0020,1,1044.61,10,940.15
OI00005043,O0002005,P0041,1,672.66,10,605.39
OI00005044,O0002006,P0050,1,377.06,0,377.06
OI00005045,O0002006,P0048,1,99.71,5,94.72
OI00005046,O0002007,P0060,3,102.61,5,292.44
OI00005047,O0002007,P0026,1,366.66,10,329.99
OI00005048,O0002007,P0033,1,1167.43,0,1167.43
OI00005049,O0002008,P0031,2,874.24,10,1573.63
OI00005050,O0002008,P0057,1,1179.24,5,1120.28
OI00005051,O0002008,P0028,1,598.14,0,598.14
OI00005052,O0002009,P0028,1,598.14,0,598.14
OI00005053,O0002009,P0048,1,99.71,15,84.75
OI00005054,O0002009,P0019,1,893.32,15,759.32
OI00005055,O0002009,P0037,2,265.67,5,504.77
OI00005056,O0002010,P0052,3,604.83,0,1814.49
OI00005057,O0002010,P0005,1,694.42,0,694.42
OI00005058,O0002011,P0052,1,604.83,15,514.11
OI00005059,O0002011,P0035,1,1339.16,0,1339.16
OI00005060,O0002011,P0037,1,265.67,5,252.39
OI00005061,O0002011,P0021,1,1159.91,10,1043.92
OI00005062,O0002012,P0003,3,496.81,0,1490.43
OI00005063,O0002012,P0053,1,655.90,5,623.10
OI00005064,O0002012,P0037,3,265.67,5,757.16
OI00005065,O0002013,P0008,2,1054.76,0,2109.52
OI00005066,O0002013,P0019,1,893.32,5,848.65
OI00005067,O0002014,P0033,2,1167.43,15,1984.63
OI00005068,O0002014,P0006,1,762.29,10,686.06
OI00005069,O0002015,P0045,1,1130.26,0,1130.26
OI00005070,O0002016,P0043,1,928.06,10,835.25
OI00005071,O0002016,P0032,1,1037.48,10,933.73
OI00005072,O0002016,P0040,1,595.34,0,595.34
OI00005073,O0002016,P0005,1,694.42,15,590.26
OI00005074,O0002017,P0050,2,377.06,10,678.71
OI00005075,O0002017,P0049,1,231.91,0,231.91
OI00005076,O0002017,P0014,1,348.45,10,313.61
OI00005077,O0002018,P0054,1,769.72,0,769.72
OI00005078,O0002019,P0013,1,257.07,0,257.07
OI00005079,O0002020,P0048,2,99.71,0,199.42
OI00005080,O0002020,P0053,2,655.90,10,1180.62
OI00005081,O0002020,P0059,1,1368.20,10,1231.38
OI00005082,O0002020,P0034,3,1291.40,15,3293.07
OI00005083,O0002021,P0023,1,1336.83,5,1269.99
OI00005084,O0002021,P0026,2,366.66,10,659.99
OI00005085,O0002021,P0037,1,265.67,0,265.67
OI00005086,O0002021,P0009,1,1133.54,0,1133.54
OI00005087,O0002022,P0057,1,1179.24,0,1179.24
OI00005088,O0002022,P0033,1,1167.43,15,992.32
OI00005089,O0002022,P0014,1,348.45,0,348.45
OI00005090,O0002022,P0015,3,427.79,0,1283.37
OI00005091,O0002023,P0007,1,902.47,15,767.10
OI00005092,O0002024,P0060,1,102.61,15,87.22
OI00005093,O0002024,P0047,1,1350.45,15,1147.88
OI00005094,O0002024,P0032,1,1037.48,0,1037.48
OI00005095,O0002024,P0042,1,785.40,0,785.40
OI00005096,O0002025,P0002,1,313.06,10,281.75
OI00005097,O0002025,P0039,1,474.61,0,474.61
OI00005098,O0002025,P0003,1,496.81,0,496.81
OI00005099,O0002026,P0028,1,598.14,0,598.14
OI00005100,O0002027,P0033,1,1167.43,0,1167.43
OI00005101,O0002027,P0027,1,488.48,0,488.48
OI00005102,O0002028,P0046,3,1240.65,0,3721.95
OI00005103,O0002028,P0041,2,672.66,10,1210.79
OI00005104,O0002028,P0031,2,874.24,0,1748.48
OI00005105,O0002029,P0030,1,794.06,0,794.06
OI00005106,O0002029,P0048,1,99.71,5,94.72
OI00005107,O0002030,P0033,1,1167.43,0,1167.43
OI00005108,O0002031,P0004,2,606.51,10,1091.72
OI00005109,O0002031,P0001,1,236.92,0,236.92
OI00005110,O0002032,P0051,2,451.37,5,857.60
OI00005111,O0002032,P0045,1,1130.26,15,960.72
OI00005112,O0002033,P0012,1,148.19,10,133.37
OI00005113,O0002033,P0041,1,672.66,10,605.39
OI00005114,O0002033,P0038,1,362.52,0,362.52
OI00005115,O0002034,P0011,1,1360.30,5,1292.28
OI00005116,O0002035,P0043,1,928.06,10,835.25
OI00005117,O0002036,P0036,1,101.46,15,86.24
OI00005118,O0002037,P0021,1,1159.91,10,1043.92
OI00005119,O0002037,P0008,2,1054.76,0,2109.52
OI00005120,O0002037,P0012,1,148.19,15,125.96
OI00005121,O0002037,P0022,1,1282.59,0,1282.59
OI00005122,O0002038,P0043,1,928.06,10,835.25
OI00005123,O0002038,P0005,1,694.42,15,590.26
OI00005124,O0002038,P0025,1,266.10,15,226.19
OI00005125,O0002039,P0030,1,794.06,10,714.65
OI00005126,O0002039,P0018,1,839.52,0,839.52
OI00005127,O0002040,P0024,1,133.54,15,113.51
OI00005128,O0002040,P0009,1,1133.54,0,1133.54
OI00005129,O0002040,P0005,1,694.42,15,590.26
OI00005130,O0002040,P0051,1,451.37,0,451.37
OI00005131,O0002041,P0045,1,1130.26,5,1073.75
OI00005132,O0002041,P0008,1,1054.76,5,1002.02
OI00005133,O0002041,P0019,1,893.32,0,893.32
OI00005134,O0002042,P0031,1,874.24,15,743.10
OI00005135,O0002043,P0019,1,893.32,15,759.32
OI00005136,O0002044,P0050,1,377.06,0,377.06
OI00005137,O0002044,P0018,3,839.52,5,2392.63
OI00005138,O0002045,P0006,1,762.29,15,647.95
OI00005139,O0002045,P0009,1,1133.54,0,1133.54
OI00005140,O0002045,P0041,3,672.66,0,2017.98
OI00005141,O0002045,P0051,1,451.37,10,406.23
OI00005142,O0002046,P0024,1,133.54,5,126.86
OI00005143,O0002046,P0044,1,987.16,0,987.16
OI00005144,O0002046,P0022,1,1282.59,5,1218.46
OI00005145,O0002046,P0060,1,102.61,0,102.61
OI00005146,O0002047,P0021,1,1159.91,15,985.92
OI00005147,O0002047,P0027,1,488.48,0,488.48
OI00005148,O0002048,P0002,1,313.06,0,313.06
OI00005149,O0002048,P0003,2,496.81,0,993.62
OI00005150,O0002048,P0008,1,1054.76,10,949.28
OI00005151,O0002049,P0013,1,257.07,5,244.22
OI00005152,O0002049,P0003,1,496.81,0,496.81
OI00005153,O0002049,P0043,3,928.06,0,2784.18
OI00005154,O0002049,P0015,2,427.79,5,812.80
OI00005155,O0002050,P0046,1,1240.65,15,1054.55
OI00005156,O0002051,P0040,2,595.34,0,1190.68
OI00005157,O0002052,P0053,1,655.90,0,655.90
OI00005158,O0002053,P0058,1,1293.33,15,1099.33
OI00005159,O0002053,P0050,1,377.06,15,320.50
OI00005160,O0002053,P0040,1,595.34,0,595.34
OI00005161,O0002053,P0021,1,1159.91,5,1101.91
OI00005162,O0002054,P0019,2,893.32,10,1607.98
OI00005163,O0002054,P0046,1,1240.65,10,1116.59
OI00005164,O0002054,P0041,1,672.66,0,672.66
OI00005165,O0002055,P0005,1,694.42,0,694.42
OI00005166,O0002055,P0037,1,265.67,0,265.67
OI00005167,O0002055,P0036,1,101.46,0,101.46
OI00005168,O0002056,P0024,1,133.54,15,113.51
OI00005169,O0002056,P0005,2,694.42,10,1249.96
OI00005170,O0002056,P0027,1,488.48,0,488.48
OI00005171,O0002057,P0059,1,1368.20,0,1368.20
OI00005172,O0002057,P0058,1,1293.33,0,1293.33
OI00005173,O0002057,P0023,1,1336.83,0,1336.83
OI00005174,O0002057,P0010,2,1286.45,0,2572.90
OI00005175,O0002058,P0019,3,893.32,15,2277.97
OI00005176,O0002059,P0011,2,1360.30,0,2720.60
OI00005177,O0002059,P0010,1,1286.45,0,1286.45
OI00005178,O0002059,P0040,1,595.34,0,595.34
OI00005179,O0002060,P0012,1,148.19,10,133.37
OI00005180,O0002060,P0024,3,133.54,0,400.62
OI00005181,O0002060,P0030,1,794.06,10,714.65
OI00005182,O0002060,P0002,1,313.06,5,297.41
OI00005183,O0002061,P0039,1,474.61,5,450.88
OI00005184,O0002061,P0001,1,236.92,10,213.23
OI00005185,O0002061,P0031,1,874.24,5,830.53
OI00005186,O0002062,P0006,2,762.29,15,1295.89
OI00005187,O0002062,P0004,1,606.51,0,606.51
OI00005188,O0002063,P0046,1,1240.65,0,1240.65
OI00005189,O0002063,P0025,1,266.10,0,266.10
OI00005190,O0002063,P0018,1,839.52,0,839.52
OI00005191,O0002064,P0023,1,1336.83,0,1336.83
OI00005192,O0002065,P0008,1,1054.76,0,1054.76
OI00005193,O0002065,P0049,1,231.91,10,208.72
OI00005194,O0002065,P0005,1,694.42,15,590.26
OI00005195,O0002066,P0017,2,682.56,5,1296.86
OI00005196,O0002066,P0022,2,1282.59,0,2565.18
OI00005197,O0002067,P0034,2,1291.40,5,2453.66
OI00005198,O0002067,P0026,1,366.66,15,311.66
OI00005199,O0002068,P0011,1,1360.30,0,1360.30
OI00005200,O0002068,P0027,3,488.48,15,1245.62
OI00005201,O0002068,P0010,1,1286.45,15,1093.48
OI00005202,O0002068,P0006,1,762.29,15,647.95
OI00005203,O0002069,P0059,1,1368.20,0,1368.20
OI00005204,O0002069,P0008,1,1054.76,0,1054.76
OI00005205,O0002070,P0007,1,902.47,10,812.22
OI00005206,O0002070,P0028,2,598.14,5,1136.47
OI00005207,O0002070,P0018,1,839.52,5,797.54
OI00005208,O0002070,P0024,2,133.54,0,267.08
OI00005209,O0002071,P0037,2,265.67,0,531.34
OI00005210,O0002071,P0012,3,148.19,0,444.57
OI00005211,O0002071,P0026,1,366.66,15,311.66
OI00005212,O0002071,P0042,1,785.40,0,785.40
OI00005213,O0002072,P0031,2,874.24,5,1661.06
OI00005214,O0002072,P0008,1,1054.76,0,1054.76
OI00005215,O0002072,P0037,2,265.67,15,451.64
OI00005216,O0002073,P0003,1,496.81,0,496.81
OI00005217,O0002073,P0007,1,902.47,5,857.35
OI00005218,O0002073,P0013,1,257.07,15,218.51
OI00005219,O0002074,P0045,2,1130.26,0,2260.52
OI00005220,O0002075,P0053,1,655.90,10,590.31
OI00005221,O0002075,P0045,1,1130.26,5,1073.75
OI00005222,O0002075,P0050,2,377.06,0,754.12
OI00005223,O0002076,P0008,2,1054.76,10,1898.57
OI00005224,O0002077,P0029,1,703.99,15,598.39
OI00005225,O0002077,P0015,1,427.79,0,427.79
OI00005226,O0002077,P0049,1,231.91,0,231.91
OI00005227,O0002078,P0010,1,1286.45,10,1157.81
OI00005228,O0002078,P0060,1,102.61,10,92.35
OI00005229,O0002079,P0027,1,488.48,5,464.06
OI00005230,O0002079,P0004,1,606.51,0,606.51
OI00005231,O0002080,P0011,1,1360.30,0,1360.30
OI00005232,O0002081,P0046,1,1240.65,0,1240.65
OI00005233,O0002081,P0037,1,265.67,10,239.10
OI00005234,O0002081,P0050,2,377.06,15,641.00
OI00005235,O0002081,P0032,1,1037.48,5,985.61
OI00005236,O0002082,P0010,1,1286.45,0,1286.45
OI00005237,O0002083,P0055,1,931.83,0,931.83
OI00005238,O0002084,P0003,1,496.81,5,471.97
OI00005239,O0002085,P0056,1,1060.69,0,1060.69
OI00005240,O0002086,P0033,2,1167.43,0,2334.86
OI00005241,O0002086,P0011,2,1360.30,0,2720.60
OI00005242,O0002086,P0053,1,655.90,10,590.31
OI00005243,O0002087,P0016,1,579.49,5,550.52
OI00005244,O0002087,P0026,1,366.66,0,366.66
OI00005245,O0002087,P0045,1,1130.26,5,1073.75
OI00005246,O0002087,P0012,1,148.19,0,148.19
OI00005247,O0002088,P0040,1,595.34,0,595.34
OI00005248,O0002089,P0047,2,1350.45,15,2295.76
OI00005249,O0002089,P0045,2,1130.26,0,2260.52
OI00005250,O0002089,P0046,1,1240.65,0,1240.65
OI00005251,O0002090,P0035,1,1339.16,10,1205.24
OI00005252,O0002091,P0039,1,474.61,15,403.42
OI00005253,O0002092,P0027,1,488.48,10,439.63
OI00005254,O0002093,P0058,1,1293.33,5,1228.66
OI00005255,O0002093,P0007,1,902.47,0,902.47
OI00005256,O0002094,P0045,1,1130.26,15,960.72
OI00005257,O0002094,P0043,1,928.06,0,928.06
OI00005258,O0002094,P0012,1,148.19,0,148.19
OI00005259,O0002094,P0052,3,604.83,0,1814.49
OI00005260,O0002095,P0021,2,1159.91,0,2319.82
OI00005261,O0002096,P0028,1,598.14,10,538.33
OI00005262,O0002097,P0013,2,257.07,15,437.02
OI00005263,O0002097,P0006,2,762.29,10,1372.12
OI00005264,O0002097,P0001,1,236.92,0,236.92
OI00005265,O0002097,P0054,1,769.72,0,769.72
OI00005266,O0002098,P0024,1,133.54,0,133.54
OI00005267,O0002099,P0022,2,1282.59,0,2565.18
OI00005268,O0002099,P0021,1,1159.91,5,1101.91
OI00005269,O0002099,P0057,2,1179.24,5,2240.56
OI00005270,O0002099,P0008,1,1054.76,0,1054.76
OI00005271,O0002100,P0018,1,839.52,10,755.57
OI00005272,O0002100,P0005,1,694.42,0,694.42
OI00005273,O0002100,P0012,1,148.19,0,148.19
OI00005274,O0002101,P0026,1,366.66,0,366.66
OI00005275,O0002101,P0034,1,1291.40,0,1291.40
OI00005276,O0002102,P0051,1,451.37,5,428.80
OI00005277,O0002103,P0010,1,1286.45,10,1157.81
OI00005278,O0002104,P0028,1,598.14,15,508.42
OI00005279,O0002104,P0042,1,785.40,10,706.86
OI00005280,O0002104,P0050,2,377.06,0,754.12
OI00005281,O0002104,P0056,1,1060.69,0,1060.69
OI00005282,O0002105,P0023,1,1336.83,0,1336.83
OI00005283,O0002105,P0046,1,1240.65,15,1054.55
OI00005284,O0002105,P0059,1,1368.20,0,1368.20
OI00005285,O0002105,P0056,1,1060.69,0,1060.69
OI00005286,O0002106,P0025,1,266.10,0,266.10
OI00005287,O0002106,P0021,1,1159.91,5,1101.91
OI00005288,O0002106,P0004,1,606.51,15,515.53
OI00005289,O0002107,P0036,1,101.46,0,101.46
OI00005290,O0002107,P0005,1,694.42,15,590.26
OI00005291,O0002107,P0031,1,874.24,0,874.24
OI00005292,O0002107,P0046,1,1240.65,10,1116.59
OI00005293,O0002108,P0047,1,1350.45,0,1350.45
OI00005294,O0002108,P0033,1,1167.43,10,1050.69
OI00005295,O0002109,P0049,1,231.91,0,231.91
OI00005296,O0002109,P0044,1,987.16,0,987.16
OI00005297,O0002109,P0052,2,604.83,0,1209.66
OI00005298,O0002110,P0025,3,266.10,0,798.30
OI00005299,O0002110,P0033,1,1167.43,0,1167.43
OI00005300,O0002110,P0046,3,1240.65,0,3721.95
OI00005301,O0002110,P0035,2,1339.16,10,2410.49
OI00005302,O0002111,P0014,1,348.45,5,331.03
OI00005303,O0002111,P0008,1,1054.76,0,1054.76
OI00005304,O0002111,P0055,1,931.83,0,931.83
OI00005305,O0002112,P0026,1,366.66,0,366.66
OI00005306,O0002112,P0051,1,451.37,0,451.37
OI00005307,O0002112,P0003,1,496.81,5,471.97
OI00005308,O0002113,P0059,1,1368.20,0,1368.20
OI00005309,O0002113,P0008,1,1054.76,10,949.28
OI00005310,O0002113,P0035,2,1339.16,0,2678.32
OI00005311,O0002114,P0060,1,102.61,0,102.61
OI00005312,O0002114,P0030,1,794.06,0,794.06
OI00005313,O0002115,P0016,1,579.49,0,579.49
OI00005314,O0002116,P0051,2,451.37,10,812.47
OI00005315,O0002116,P0036,1,101.46,0,101.46
OI00005316,O0002116,P0023,1,1336.83,0,1336.83
OI00005317,O0002117,P0044,1,987.16,0,987.16
OI00005318,O0002117,P0053,2,655.90,10,1180.62
OI00005319,O0002118,P0006,1,762.29,0,762.29
OI00005320,O0002119,P0050,2,377.06,10,678.71
OI00005321,O0002119,P0002,1,313.06,0,313.06
OI00005322,O0002119,P0026,1,366.66,10,329.99
OI00005323,O0002119,P0010,1,1286.45,0,1286.45
OI00005324,O0002120,P0007,1,902.47,0,902.47
OI00005325,O0002120,P0005,1,694.42,10,624.98
OI00005326,O0002120,P0009,1,1133.54,5,1076.86
OI00005327,O0002121,P0009,1,1133.54,0,1133.54
OI00005328,O0002121,P0028,1,598.14,15,508.42
OI00005329,O0002121,P0057,1,1179.24,0,1179.24
OI00005330,O0002121,P0024,2,133.54,15,227.02
OI00005331,O0002122,P0042,1,785.40,5,746.13
OI00005332,O0002122,P0014,1,348.45,10,313.61
OI00005333,O0002123,P0009,1,1133.54,15,963.51
OI00005334,O0002124,P0060,1,102.61,5,97.48
OI00005335,O0002124,P0019,1,893.32,10,803.99
OI00005336,O0002124,P0039,2,474.61,15,806.84
OI00005337,O0002125,P0040,1,595.34,5,565.57
OI00005338,O0002125,P0028,1,598.14,5,568.23
OI00005339,O0002125,P0019,2,893.32,0,1786.64
OI00005340,O0002125,P0038,1,362.52,5,344.39
OI00005341,O0002126,P0026,3,366.66,0,1099.98
OI00005342,O0002126,P0029,2,703.99,0,1407.98
OI00005343,O0002126,P0035,1,1339.16,0,1339.16
OI00005344,O0002126,P0025,1,266.10,0,266.10
OI00005345,O0002127,P0001,1,236.92,0,236.92
OI00005346,O0002127,P0032,1,1037.48,0,1037.48
OI00005347,O0002128,P0054,1,769.72,5,731.23
OI00005348,O0002128,P0024,1,133.54,0,133.54
OI00005349,O0002129,P0032,1,1037.48,15,881.86
OI00005350,O0002130,P0011,1,1360.30,0,1360.30
OI00005351,O0002130,P0032,1,1037.48,0,1037.48
OI00005352,O0002130,P0058,1,1293.33,15,1099.33
OI00005353,O0002130,P0027,2,488.48,0,976.96
OI00005354,O0002131,P0040,2,595.34,0,1190.68
OI00005355,O0002132,P0014,1,348.45,0,348.45
OI00005356,O0002133,P0004,1,606.51,15,515.53
OI00005357,O0002133,P0023,1,1336.83,0,1336.83
OI00005358,O0002133,P0057,1,1179.24,5,1120.28
OI00005359,O0002133,P0001,1,236.92,0,236.92
OI00005360,O0002134,P0016,1,579.49,0,579.49
OI00005361,O0002134,P0059,1,1368.20,5,1299.79
OI00005362,O0002134,P0041,2,672.66,5,1278.05
OI00005363,O0002134,P0030,1,794.06,0,794.06
OI00005364,O0002135,P0042,1,785.40,10,706.86
OI00005365,O0002135,P0011,2,1360.30,0,2720.60
OI00005366,O0002135,P0051,1,451.37,0,451.37
OI00005367,O0002136,P0055,1,931.83,10,838.65
OI00005368,O0002137,P0019,2,893.32,15,1518.64
OI00005369,O0002138,P0006,1,762.29,0,762.29
OI00005370,O0002138,P0039,1,474.61,15,403.42
OI00005371,O0002138,P0050,1,377.06,0,377.06
OI00005372,O0002138,P0026,1,366.66,0,366.66
OI00005373,O0002139,P0045,1,1130.26,10,1017.23
OI00005374,O0002139,P0039,1,474.61,5,450.88
OI00005375,O0002139,P0009,1,1133.54,0,1133.54
OI00005376,O0002139,P0029,1,703.99,5,668.79
OI00005377,O0002140,P0058,2,1293.33,5,2457.33
OI00005378,O0002140,P0005,1,694.42,15,590.26
OI00005379,O0002140,P0017,2,682.56,10,1228.61
OI00005380,O0002140,P0043,2,928.06,5,1763.31
OI00005381,O0002141,P0044,1,987.16,0,987.16
OI00005382,O0002142,P0059,1,1368.20,0,1368.20
OI00005383,O0002142,P0047,1,1350.45,15,1147.88
OI00005384,O0002143,P0010,1,1286.45,0,1286.45
OI00005385,O0002143,P0052,1,604.83,0,604.83
OI00005386,O0002143,P0046,1,1240.65,10,1116.59
OI00005387,O0002143,P0031,1,874.24,15,743.10
OI00005388,O0002144,P0055,1,931.83,0,931.83
OI00005389,O0002145,P0004,1,606.51,0,606.51
OI00005390,O0002145,P0047,1,1350.45,0,1350.45
OI00005391,O0002145,P0001,1,236.92,0,236.92
OI00005392,O0002145,P0024,1,133.54,0,133.54
OI00005393,O0002146,P0051,1,451.37,0,451.37
OI00005394,O0002146,P0032,1,1037.48,0,1037.48
OI00005395,O0002146,P0052,2,604.83,5,1149.18
OI00005396,O0002146,P0035,1,1339.16,5,1272.20
OI00005397,O0002147,P0048,1,99.71,5,94.72
OI00005398,O0002148,P0004,1,606.51,0,606.51
OI00005399,O0002148,P0001,1,236.92,0,236.92
OI00005400,O0002148,P0045,1,1130.26,10,1017.23
OI00005401,O0002148,P0025,1,266.10,0,266.10
OI00005402,O0002149,P0015,2,427.79,0,855.58
OI00005403,O0002149,P0035,1,1339.16,10,1205.24
OI00005404,O0002149,P0053,1,655.90,10,590.31
OI00005405,O0002149,P0021,1,1159.91,10,1043.92
OI00005406,O0002150,P0027,1,488.48,5,464.06
OI00005407,O0002150,P0007,1,902.47,5,857.35
OI00005408,O0002151,P0039,1,474.61,0,474.61
OI00005409,O0002151,P0050,1,377.06,15,320.50
OI00005410,O0002151,P0022,1,1282.59,0,1282.59
OI00005411,O0002152,P0009,1,1133.54,10,1020.19
OI00005412,O0002153,P0002,1,313.06,15,266.10
OI00005413,O0002153,P0029,1,703.99,0,703.99
OI00005414,O0002153,P0052,1,604.83,0,604.83
OI00005415,O0002153,P0001,1,236.92,0,236.92
OI00005416,O0002154,P0058,1,1293.33,10,1164.00
OI00005417,O0002154,P0024,1,133.54,5,126.86
OI00005418,O0002155,P0035,3,1339.16,0,4017.48
OI00005419,O0002155,P0023,1,1336.83,0,1336.83
OI00005420,O0002156,P0032,1,1037.48,10,933.73
OI00005421,O0002157,P0015,3,427.79,15,1090.86
OI00005422,O0002157,P0038,1,362.52,0,362.52
OI00005423,O0002157,P0006,1,762.29,0,762.29
OI00005424,O0002157,P0019,1,893.32,0,893.32
OI00005425,O0002158,P0018,1,839.52,5,797.54
OI00005426,O0002159,P0057,2,1179.24,0,2358.48
OI00005427,O0002159,P0022,1,1282.59,5,1218.46
OI00005428,O0002160,P0045,1,1130.26,0,1130.26
OI00005429,O0002160,P0028,2,598.14,0,1196.28
OI00005430,O0002160,P0026,1,366.66,15,311.66
OI00005431,O0002161,P0013,1,257.07,0,257.07
OI00005432,O0002161,P0059,1,1368.20,0,1368.20
OI00005433,O0002161,P0021,1,1159.91,15,985.92
OI00005434,O0002162,P0030,1,794.06,5,754.36
OI00005435,O0002162,P0004,1,606.51,0,606.51
OI00005436,O0002163,P0040,1,595.34,10,535.81
OI00005437,O0002164,P0023,2,1336.83,15,2272.61
OI00005438,O0002164,P0019,1,893.32,0,893.32
OI00005439,O0002165,P0055,1,931.83,5,885.24
OI00005440,O0002165,P0051,3,451.37,10,1218.70
OI00005441,O0002165,P0018,1,839.52,0,839.52
OI00005442,O0002166,P0050,2,377.06,15,641.00
OI00005443,O0002166,P0046,1,1240.65,15,1054.55
OI00005444,O0002167,P0011,1,1360.30,10,1224.27
OI00005445,O0002168,P0007,2,902.47,10,1624.45
OI00005446,O0002168,P0031,1,874.24,0,874.24
OI00005447,O0002168,P0011,1,1360.30,15,1156.25
OI00005448,O0002169,P0008,1,1054.76,15,896.55
OI00005449,O0002169,P0005,1,694.42,0,694.42
OI00005450,O0002169,P0011,1,1360.30,5,1292.28
OI00005451,O0002169,P0043,1,928.06,0,928.06
OI00005452,O0002170,P0057,1,1179.24,0,1179.24
OI00005453,O0002170,P0001,1,236.92,10,213.23
OI00005454,O0002171,P0019,1,893.32,0,893.32
OI00005455,O0002172,P0023,2,1336.83,15,2272.61
OI00005456,O0002172,P0018,1,839.52,0,839.52
OI00005457,O0002172,P0009,1,1133.54,10,1020.19
OI00005458,O0002173,P0037,2,265.67,5,504.77
OI00005459,O0002173,P0051,1,451.37,0,451.37
OI00005460,O0002174,P0028,1,598.14,15,508.42
OI00005461,O0002175,P0023,2,1336.83,5,2539.98
OI00005462,O0002175,P0026,1,366.66,0,366.66
OI00005463,O0002175,P0036,1,101.46,5,96.39
OI00005464,O0002176,P0013,1,257.07,5,244.22
OI00005465,O0002176,P0051,1,451.37,5,428.80
OI00005466,O0002176,P0016,1,579.49,0,579.49
OI00005467,O0002177,P0009,1,1133.54,10,1020.19
OI00005468,O0002178,P0007,2,902.47,0,1804.94
OI00005469,O0002179,P0023,1,1336.83,5,1269.99
OI00005470,O0002179,P0005,1,694.42,0,694.42
OI00005471,O0002179,P0002,2,313.06,5,594.81
OI00005472,O0002179,P0047,1,1350.45,0,1350.45
OI00005473,O0002180,P0031,2,874.24,0,1748.48
OI00005474,O0002180,P0007,3,902.47,0,2707.41
OI00005475,O0002181,P0055,1,931.83,0,931.83
OI00005476,O0002182,P0050,1,377.06,10,339.35
OI00005477,O0002182,P0018,1,839.52,0,839.52
OI00005478,O0002182,P0031,2,874.24,0,1748.48
OI00005479,O0002183,P0054,1,769.72,10,692.75
OI00005480,O0002183,P0039,1,474.61,0,474.61
OI00005481,O0002183,P0050,1,377.06,0,377.06
OI00005482,O0002184,P0047,2,1350.45,0,2700.90
OI00005483,O0002184,P0012,1,148.19,10,133.37
OI00005484,O0002184,P0019,2,893.32,0,1786.64
OI00005485,O0002184,P0043,1,928.06,0,928.06
OI00005486,O0002185,P0034,1,1291.40,0,1291.40
OI00005487,O0002185,P0045,1,1130.26,0,1130.26
OI00005488,O0002186,P0014,2,348.45,0,696.90
OI00005489,O0002186,P0035,1,1339.16,0,1339.16
OI00005490,O0002186,P0029,2,703.99,0,1407.98
OI00005491,O0002186,P0056,1,1060.69,10,954.62
OI00005492,O0002187,P0055,2,931.83,10,1677.29
OI00005493,O0002188,P0042,1,785.40,10,706.86
OI00005494,O0002188,P0002,1,313.06,5,297.41
OI00005495,O0002189,P0030,1,794.06,5,754.36
OI00005496,O0002190,P0059,1,1368.20,10,1231.38
OI00005497,O0002191,P0004,1,606.51,0,606.51
OI00005498,O0002191,P0050,1,377.06,10,339.35
OI00005499,O0002191,P0055,1,931.83,0,931.83
OI00005500,O0002191,P0022,2,1282.59,10,2308.66
OI00005501,O0002192,P0035,3,1339.16,0,4017.48
OI00005502,O0002192,P0011,1,1360.30,5,1292.28
OI00005503,O0002192,P0017,1,682.56,0,682.56
OI00005504,O0002192,P0058,2,1293.33,0,2586.66
OI00005505,O0002193,P0007,1,902.47,5,857.35
OI00005506,O0002193,P0017,3,682.56,0,2047.68
OI00005507,O0002194,P0029,2,703.99,15,1196.78
OI00005508,O0002195,P0039,1,474.61,0,474.61
OI00005509,O0002195,P0011,1,1360.30,15,1156.25
OI00005510,O0002195,P0047,1,1350.45,10,1215.40
OI00005511,O0002196,P0019,1,893.32,15,759.32
OI00005512,O0002197,P0022,1,1282.59,5,1218.46
OI00005513,O0002197,P0049,1,231.91,0,231.91
OI00005514,O0002197,P0045,1,1130.26,15,960.72
OI00005515,O0002198,P0018,2,839.52,0,1679.04
OI00005516,O0002198,P0005,1,694.42,5,659.70
OI00005517,O0002198,P0008,1,1054.76,10,949.28
