order_id,customer_id,order_ts,channel,status,region,payment_method,total_amount
O0001810,C00215,2026-07-18T18:43:00,web,completed,东北,card,706.86
O0001811,C00081,2025-12-10T18:32:00,partner,completed,华北,wallet,1101.91
O0001812,C00241,2025-10-21T13:07:00,mobile,completed,东北,bank_transfer,1561.33
O0001813,C00098,2026-03-13T03:18:00,store,completed,华南,card,1469.58
O0001814,C00173,2026-01-25T18:42:00,mobile,completed,西南,bank_transfer,1326.79
O0001815,C00176,2026-07-04T03:22:00,partner,shipped,西南,bank_transfer,5664.65
O0001816,C00239,2026-07-14T22:38:00,store,completed,华北,bank_transfer,2949.95
O0001817,C00267,2025-08-27T11:38:00,web,completed,华北,bank_transfer,1701.10
O0001818,C00254,2026-02-16T21:43:00,store,completed,华南,card,1932.66
O0001819,C00278,2025-09-23T22:04:00,partner,completed,华南,wallet,2084.08
O0001820,C00172,2026-04-13T05:52:00,web,completed,西南,card,1087.56
O0001821,C00021,2025-09-19T19:57:00,partner,shipped,东北,card,1414.88
O0001822,C00055,2026-03-17T23:48:00,store,completed,东北,card,5056.26
O0001823,C00064,2026-03-04T06:53:00,store,completed,西南,card,1225.53
O0001824,C00089,2026-01-26T18:31:00,partner,completed,西南,wallet,1964.64
O0001825,C00023,2026-01-19T03:34:00,web,completed,华东,wallet,403.42
O0001826,C00176,2025-09-27T15:10:00,mobile,completed,西南,wallet,1344.98
O0001827,C00199,2026-05-02T19:19:00,web,completed,华南,card,1450.50
O0001828,C00049,2025-09-12T21:30:00,mobile,processing,华东,card,4128.06
O0001829,C00147,2025-08-20T18:54:00,store,completed,西南,bank_transfer,598.14
O0001830,C00216,2026-05-03T23:51:00,mobile,cancelled,华南,card,0.00
O0001831,C00102,2026-05-07T02:22:00,mobile,completed,华北,card,3571.88
O0001832,C00220,2026-07-29T10:25:00,store,completed,华南,bank_transfer,1941.22
O0001833,C00287,2026-03-18T10:08:00,partner,cancelled,华北,bank_transfer,0.00
O0001834,C00083,2026-01-08T03:54:00,store,completed,华南,bank_transfer,2493.82
O0001835,C00242,2026-01-04T18:16:00,store,processing,东北,wallet,1739.27
O0001836,C00026,2026-04-24T11:25:00,mobile,cancelled,华东,card,0.00
O0001837,C00082,2026-01-01T09:17:00,store,shipped,华东,wallet,3344.55
O0001838,C00236,2026-04-03T11:12:00,store,shipped,华东,wallet,2966.57
O0001839,C00199,2025-10-05T13:22:00,web,completed,华南,wallet,4304.66
O0001840,C00012,2026-03-19T23:52:00,store,completed,西南,card,1482.14
O0001841,C00114,2025-10-23T19:31:00,partner,completed,华南,bank_transfer,1268.66
O0001842,C00117,2026-06-17T20:13:00,store,completed,华东,bank_transfer,2461.11
O0001843,C00178,2026-07-29T23:59:00,partner,processing,华北,bank_transfer,937.80
O0001844,C00213,2025-12-22T21:22:00,partner,completed,华南,card,3049.63
O0001845,C00158,2025-10-31T06:10:00,mobile,completed,华北,bank_transfer,2566.51
O0001846,C00124,2025-08-26T22:59:00,web,cancelled,东北,card,0.00
O0001847,C00095,2026-01-01T09:23:00,store,completed,华北,bank_transfer,4321.69
O0001848,C00031,2026-01-16T01:06:00,web,completed,西南,bank_transfer,427.15
O0001849,C00228,2026-02-17T21:36:00,mobile,completed,华东,wallet,2837.81
O0001850,C00031,2025-12-08T11:07:00,store,completed,西南,bank_transfer,1218.46
O0001851,C00144,2026-07-02T04:40:00,store,completed,西南,card,2959.63
O0001852,C00026,2025-10-13T17:41:00,partner,completed,华东,card,2245.47
O0001853,C00003,2025-09-30T12:07:00,web,completed,东北,card,2909.09
O0001854,C00204,2026-01-22T00:04:00,mobile,completed,华东,wallet,694.64
O0001855,C00130,2026-06-21T05:06:00,store,shipped,华北,bank_transfer,910.50
O0001856,C00050,2025-11-01T23:20:00,web,completed,华北,card,2577.44
O0001857,C00092,2025-10-04T19:36:00,store,completed,华南,bank_transfer,3875.14
O0001858,C00079,2026-03-31T07:56:00,web,shipped,华北,wallet,6399.97
O0001859,C00198,2026-02-24T04:39:00,mobile,completed,东北,card,2074.96
O0001860,C00253,2026-05-25T11:51:00,mobile,completed,华南,wallet,2996.66
O0001861,C00078,2025-09-11T01:27:00,partner,shipped,东北,wallet,2473.79
O0001862,C00194,2026-05-28T19:43:00,mobile,completed,华南,card,574.59
O0001863,C00006,2026-02-17T14:26:00,store,cancelled,华南,card,0.00
O0001864,C00246,2026-06-10T09:25:00,store,completed,华东,card,4012.50
O0001865,C00249,2025-11-05T06:46:00,web,completed,华东,bank_transfer,1737.32
O0001866,C00123,2025-10-05T04:41:00,mobile,completed,华东,card,1339.16
O0001867,C00219,2025-11-06T01:06:00,mobile,completed,西南,card,5657.55
O0001868,C00250,2026-02-23T20:12:00,mobile,completed,东北,bank_transfer,2180.04
O0001869,C00107,2026-05-11T16:04:00,web,completed,华北,wallet,5222.62
O0001870,C00045,2026-01-24T00:04:00,mobile,completed,华南,card,3211.82
O0001871,C00283,2026-03-09T03:46:00,mobile,completed,华东,card,1733.98
O0001872,C00131,2025-08-09T04:20:00,store,completed,西南,card,1601.53
O0001873,C00166,2025-10-17T22:02:00,partner,completed,东北,bank_transfer,714.65
O0001874,C00205,2026-04-18T15:44:00,web,completed,东北,card,5571.00
O0001875,C00203,2025-11-03T16:04:00,web,completed,华北,bank_transfer,1120.70
O0001876,C00140,2026-02-25T18:43:00,partner,completed,东北,bank_transfer,2621.75
O0001877,C00099,2025-08-20T01:46:00,partner,completed,西南,card,1307.35
O0001878,C00240,2026-05-22T11:15:00,mobile,processing,华南,bank_transfer,1493.70
O0001879,C00085,2026-05-29T14:34:00,web,completed,东北,card,606.51
O0001880,C00109,2026-02-02T16:23:00,store,completed,华东,bank_transfer,406.23
O0001881,C00230,2026-02-06T14:05:00,web,completed,西南,card,1286.45
O0001882,C00261,2025-09-30T07:20:00,mobile,completed,华北,wallet,1293.33
O0001883,C00224,2026-07-12T15:24:00,store,completed,华北,card,4443.52
O0001884,C00277,2026-04-30T06:18:00,partner,completed,东北,card,1713.82
O0001885,C00268,2026-07-22T01:49:00,mobile,completed,华东,wallet,2724.23
O0001886,C00216,2026-04-17T04:26:00,partner,completed,华南,wallet,1794.37
O0001887,C00196,2026-05-16T12:47:00,mobile,completed,华北,card,1926.15
O0001888,C00199,2025-09-24T12:16:00,partner,completed,华南,card,3415.60
O0001889,C00179,2025-09-26T21:11:00,partner,completed,西南,wallet,1901.78
O0001890,C00145,2026-05-01T05:27:00,partner,completed,东北,card,900.30
O0001891,C00069,2026-07-09T13:08:00,web,completed,华北,wallet,674.95
O0001892,C00078,2026-02-27T06:15:00,partner,completed,东北,bank_transfer,3830.07
O0001893,C00158,2025-10-07T05:38:00,store,completed,华北,wallet,3381.96
O0001894,C00132,2026-03-26T20:51:00,mobile,completed,东北,wallet,4403.35
O0001895,C00075,2026-05-29T09:41:00,store,completed,华东,wallet,1776.89
O0001896,C00231,2026-06-10T22:57:00,web,completed,华北,card,1804.54
O0001897,C00267,2026-02-16T08:29:00,web,completed,华北,bank_transfer,579.49
O0001898,C00121,2025-09-12T04:28:00,partner,completed,华南,card,999.82
O0001899,C00170,2025-10-31T21:09:00,mobile,cancelled,华南,bank_transfer,0.00
O0001900,C00170,2025-08-01T12:14:00,web,completed,华南,wallet,1667.72
O0001901,C00079,2025-08-13T09:11:00,store,completed,华北,card,1653.65
O0001902,C00280,2026-07-16T00:05:00,web,completed,华东,wallet,2599.75
O0001903,C00230,2026-02-23T19:57:00,web,completed,西南,bank_transfer,3412.78
O0001904,C00156,2026-06-22T23:35:00,partner,completed,华东,bank_transfer,2302.69
O0001905,C00225,2026-03-21T11:35:00,web,completed,华东,card,2673.00
O0001906,C00180,2025-09-02T08:53:00,partner,completed,东北,card,3695.89
O0001907,C00250,2026-01-18T22:00:00,web,cancelled,东北,card,0.00
O0001908,C00208,2026-03-05T10:20:00,partner,shipped,西南,bank_transfer,348.45
O0001909,C00166,2026-01-04T17:40:00,partner,completed,东北,bank_transfer,1663.04
O0001910,C00227,2025-08-28T16:49:00,partner,completed,西南,card,1541.76
O0001911,C00001,2025-10-09T02:21:00,mobile,processing,东北,card,1915.52
O0001912,C00006,2026-06-05T04:56:00,store,processing,华南,wallet,541.62
O0001913,C00131,2025-09-21T14:46:00,mobile,completed,西南,bank_transfer,3553.40
O0001914,C00211,2026-01-15T04:43:00,partner,completed,西南,card,893.32
O0001915,C00259,2026-05-03T23:58:00,partner,completed,西南,bank_transfer,3492.72
O0001916,C00007,2025-11-11T22:50:00,partner,completed,华东,card,1060.69
O0001917,C00004,2025-08-23T00:41:00,partner,shipped,西南,bank_transfer,422.29
O0001918,C00103,2025-10-29T13:49:00,partner,processing,东北,wallet,101.46
O0001919,C00018,2026-02-08T08:30:00,mobile,completed,华东,bank_transfer,3957.50
O0001920,C00256,2025-11-21T17:27:00,web,completed,西南,wallet,2531.74
O0001921,C00038,2026-04-23T22:54:00,store,completed,华南,bank_transfer,2469.69
O0001922,C00178,2026-03-25T10:31:00,web,completed,华北,bank_transfer,2415.93
O0001923,C00187,2026-01-04T22:42:00,store,completed,西南,bank_transfer,1524.58
O0001924,C00187,2025-10-30T21:24:00,partner,completed,西南,card,668.79
O0001925,C00253,2026-06-26T23:21:00,store,completed,华南,wallet,2502.16
O0001926,C00212,2026-07-24T23:32:00,web,completed,华南,card,1945.21
O0001927,C00003,2026-02-10T11:58:00,web,completed,东北,bank_transfer,682.56
O0001928,C00151,2025-08-03T11:54:00,web,completed,华东,bank_transfer,2258.16
O0001929,C00037,2025-12-02T12:41:00,mobile,completed,华东,bank_transfer,3397.23
O0001930,C00112,2026-01-05T23:01:00,store,completed,华北,bank_transfer,3899.49
O0001931,C00009,2026-02-09T11:32:00,mobile,completed,西南,bank_transfer,2186.03
O0001932,C00256,2026-03-12T22:51:00,store,completed,西南,bank_transfer,1858.58
O0001933,C00055,2026-02-27T02:32:00,mobile,completed,东北,wallet,133.54
O0001934,C00151,2026-03-23T04:15:00,mobile,completed,华东,wallet,4840.00
O0001935,C00030,2026-06-12T18:19:00,partner,completed,东北,bank_transfer,2370.91
O0001936,C00090,2025-11-05T22:06:00,store,completed,东北,wallet,1488.23
O0001937,C00180,2026-02-10T14:03:00,partner,completed,东北,bank_transfer,1593.49
O0001938,C00057,2025-08-26T03:45:00,store,completed,西南,card,3115.40
O0001939,C00104,2025-11-15T22:27:00,partner,completed,东北,card,1740.05
O0001940,C00283,2026-03-01T18:17:00,store,completed,华东,bank_transfer,192.77
O0001941,C00104,2025-08-25T19:35:00,partner,shipped,东北,card,1526.24
O0001942,C00015,2026-05-24T10:02:00,mobile,completed,西南,wallet,1357.98
O0001943,C00297,2026-07-09T18:28:00,web,completed,华东,card,2857.01
O0001944,C00139,2025-10-09T21:45:00,mobile,completed,华北,wallet,839.52
O0001945,C00186,2026-04-30T23:59:00,store,shipped,西南,card,899.20
O0001946,C00093,2026-06-02T09:34:00,store,completed,华南,card,3823.15
O0001947,C00019,2026-07-02T22:44:00,web,completed,华东,bank_transfer,3319.99
O0001948,C00217,2025-12-06T13:58:00,partner,completed,东北,card,1138.29
O0001949,C00263,2026-04-12T05:07:00,web,shipped,华北,card,3119.60
O0001950,C00247,2026-07-21T09:45:00,web,completed,华北,bank_transfer,2650.71
O0001951,C00136,2026-07-10T04:32:00,partner,completed,华东,wallet,2224.07
O0001952,C00031,2025-10-06T17:45:00,partner,completed,西南,bank_transfer,6096.41
O0001953,C00067,2026-03-23T03:02:00,store,completed,华北,card,1763.72
O0001954,C00099,2025-09-18T17:01:00,mobile,completed,西南,wallet,2557.33
O0001955,C00230,2025-10-17T02:43:00,mobile,shipped,西南,card,2702.21
O0001956,C00028,2025-12-23T22:20:00,web,completed,东北,bank_transfer,3284.41
O0001957,C00093,2026-07-12T20:44:00,web,completed,华南,bank_transfer,3847.99
O0001958,C00277,2025-10-18T13:01:00,partner,completed,东北,bank_transfer,987.16
O0001959,C00142,2026-01-06T20:38:00,store,completed,华南,card,3285.35
O0001960,C00207,2026-01-12T09:35:00,partner,completed,华北,card,1120.28
O0001961,C00038,2026-04-04T04:49:00,partner,shipped,华南,card,5638.20
O0001962,C00238,2026-05-21T09:12:00,partner,completed,华东,bank_transfer,2464.72
O0001963,C00175,2026-02-04T23:27:00,partner,processing,西南,wallet,798.30
O0001964,C00292,2026-01-24T13:49:00,mobile,completed,西南,card,2099.88
O0001965,C00248,2026-02-05T14:33:00,web,completed,华北,bank_transfer,1901.41
O0001966,C00009,2026-01-27T08:26:00,partner,completed,西南,wallet,5932.24
O0001967,C00179,2025-10-07T17:19:00,store,completed,西南,bank_transfer,2760.06
O0001968,C00246,2025-08-21T21:54:00,web,completed,华东,bank_transfer,1803.17
O0001969,C00144,2026-05-16T17:46:00,partner,shipped,西南,bank_transfer,2286.97
O0001970,C00016,2026-07-17T12:14:00,web,completed,华北,wallet,3184.98
O0001971,C00008,2026-04-04T00:15:00,web,completed,东北,bank_transfer,1196.28
O0001972,C00204,2025-12-31T07:29:00,partner,completed,华东,card,184.70
O0001973,C00178,2026-05-07T15:23:00,mobile,completed,华北,card,1205.24
O0001974,C00168,2026-05-06T11:26:00,web,completed,东北,card,4139.57
O0001975,C00093,2026-03-01T09:01:00,web,completed,华南,bank_transfer,1852.36
O0001976,C00087,2025-08-23T22:06:00,web,completed,华北,wallet,4271.63
O0001977,C00217,2025-10-15T02:23:00,store,cancelled,东北,wallet,0.00
O0001978,C00205,2025-11-14T19:44:00,mobile,completed,东北,bank_transfer,1708.06
O0001979,C00129,2026-04-15T21:54:00,store,completed,华南,card,538.33
O0001980,C00083,2026-05-16T04:43:00,mobile,completed,华南,wallet,4921.82
O0001981,C00254,2025-11-22T05:28:00,web,completed,华南,wallet,1938.38
O0001982,C00213,2026-01-18T17:57:00,store,completed,华南,wallet,2867.91
O0001983,C00174,2025-12-19T19:28:00,partner,completed,华北,bank_transfer,985.13
O0001984,C00097,2026-01-13T09:31:00,partner,completed,东北,bank_transfer,2649.72
O0001985,C00063,2025-10-11T20:33:00,web,completed,华北,wallet,1152.00
O0001986,C00252,2026-07-28T14:31:00,web,completed,华东,wallet,3654.87
O0001987,C00201,2026-03-16T02:25:00,mobile,completed,西南,bank_transfer,4058.08
O0001988,C00260,2025-12-11T23:15:00,web,completed,西南,card,2434.22
O0001989,C00128,2025-10-05T03:43:00,web,completed,华北,bank_transfer,2619.46
O0001990,C00180,2026-07-16T14:44:00,web,completed,东北,wallet,3353.19
O0001991,C00186,2025-11-27T09:05:00,partner,completed,西南,wallet,3181.65
O0001992,C00095,2026-03-06T12:00:00,mobile,cancelled,华北,bank_transfer,0.00
O0001993,C00300,2025-10-16T22:24:00,web,completed,西南,bank_transfer,759.32
O0001994,C00147,2026-07-30T13:15:00,web,completed,西南,card,2552.36
O0001995,C00293,2026-04-09T15:28:00,partner,completed,华北,bank_transfer,208.72
O0001996,C00175,2026-04-15T00:36:00,partner,completed,西南,bank_transfer,266.10
O0001997,C00119,2025-08-27T00:59:00,mobile,completed,华北,wallet,1910.35
O0001998,C00258,2025-12-19T20:12:00,mobile,completed,华南,card,1632.38
O0001999,C00004,2025-08-13T16:59:00,mobile,completed,西南,bank_transfer,1589.27
O0002000,C00155,2025-10-20T02:09:00,partner,completed,华东,card,777.73
O0002001,C00208,2025-12-14T23:48:00,store,completed,西南,bank_transfer,918.49
O0002002,C00032,2026-01-25T00:55:00,mobile,processing,东北,card,2414.82
O0002003,C00031,2025-11-29T03:51:00,web,cancelled,西南,card,0.00
O0002004,C00059,2025-10-05T21:19:00,mobile,shipped,华东,card,3301.88
O0002005,C00252,2025-09-21T08:06:00,partner,shipped,华东,card,1545.54
O0002006,C00221,2026-05-21T02:53:00,web,completed,华东,wallet,471.78
O0002007,C00252,2025-08-05T14:03:00,mobile,completed,华东,wallet,1789.86
O0002008,C00124,2026-03-27T04:20:00,store,completed,东北,card,3292.05
O0002009,C00085,2025-10-02T05:11:00,mobile,completed,东北,card,1946.99
O0002010,C00271,2026-04-29T07:35:00,web,completed,东北,bank_transfer,2508.91
O0002011,C00121,2025-08-01T11:31:00,mobile,completed,华南,card,3149.57
O0002012,C00105,2025-11-16T05:03:00,mobile,completed,东北,bank_transfer,2870.69
O0002013,C00262,2026-03-03T05:32:00,web,shipped,华北,wallet,2958.17
O0002014,C00098,2026-01-20T00:11:00,mobile,completed,华南,card,2670.69
O0002015,C00264,2025-12-09T22:01:00,web,completed,华南,wallet,1130.26
O0002016,C00239,2025-12-16T05:56:00,mobile,completed,华北,bank_transfer,2954.58
O0002017,C00220,2025-12-05T14:18:00,web,completed,华南,card,1224.22
O0002018,C00062,2025-12-12T17:57:00,partner,completed,华北,bank_transfer,769.72
O0002019,C00038,2026-02-28T13:19:00,web,completed,华南,card,257.07
O0002020,C00170,2025-08-06T16:09:00,store,completed,华南,wallet,5904.49
O0002021,C00125,2025-12-11T02:38:00,store,completed,华北,wallet,3329.19
O0002022,C00091,2026-07-28T11:53:00,web,completed,东北,card,3803.38
O0002023,C00201,2025-08-21T06:48:00,web,completed,西南,bank_transfer,767.10
O0002024,C00191,2025-09-11T22:17:00,mobile,completed,华东,card,3057.98
O0002025,C00253,2026-04-21T04:42:00,partner,completed,华南,bank_transfer,1253.17
O0002026,C00246,2025-12-22T12:29:00,web,completed,华东,bank_transfer,598.14
O0002027,C00044,2026-05-03T22:51:00,store,completed,华东,wallet,1655.91
O0002028,C00247,2026-02-27T10:38:00,mobile,completed,华北,card,6681.22
O0002029,C00136,2025-10-21T11:21:00,mobile,completed,华东,wallet,888.78
O0002030,C00164,2026-03-25T07:44:00,store,completed,东北,wallet,1167.43
O0002031,C00288,2026-05-19T12:20:00,mobile,completed,华北,wallet,1328.64
O0002032,C00019,2026-02-02T00:24:00,partner,completed,华东,wallet,1818.32
O0002033,C00158,2026-06-20T04:08:00,mobile,completed,华北,card,1101.28
O0002034,C00029,2026-02-06T05:41:00,store,cancelled,西南,bank_transfer,0.00
O0002035,C00259,2026-04-16T16:18:00,mobile,completed,西南,wallet,835.25
O0002036,C00272,2026-05-12T13:09:00,mobile,completed,西南,card,86.24
O0002037,C00033,2025-10-20T06:35:00,store,completed,华南,wallet,4561.99
O0002038,C00287,2026-01-24T09:32:00,web,completed,华北,bank_transfer,1651.70
O0002039,C00081,2026-06-26T04:35:00,partner,completed,华北,wallet,1554.17
O0002040,C00159,2026-05-12T08:50:00,mobile,completed,西南,wallet,2288.68
O0002041,C00168,2025-09-23T23:00:00,web,completed,东北,wallet,2969.09
O0002042,C00225,2025-11-09T03:44:00,partner,completed,华东,wallet,743.10
O0002043,C00093,2025-09-06T04:08:00,mobile,completed,华南,wallet,759.32
O0002044,C00273,2025-10-27T06:02:00,store,completed,华东,wallet,2769.69
O0002045,C00073,2025-12-18T12:43:00,web,completed,华东,bank_transfer,4205.70
O0002046,C00284,2026-04-17T11:26:00,web,shipped,华南,bank_transfer,2435.09
O0002047,C00180,2025-10-24T05:18:00,mobile,completed,东北,bank_transfer,1474.40
O0002048,C00119,2026-07-12T06:01:00,partner,completed,华北,bank_transfer,2255.96
O0002049,C00246,2026-02-14T08:43:00,mobile,completed,华东,card,4338.01
O0002050,C00057,2025-09-21T02:25:00,partner,completed,西南,bank_transfer,1054.55
O0002051,C00103,2026-02-11T07:55:00,web,completed,东北,card,1190.68
O0002052,C00220,2025-12-16T10:15:00,mobile,completed,华南,bank_transfer,655.90
O0002053,C00200,2026-07-04T22:35:00,mobile,completed,华南,card,3117.09
O0002054,C00042,2026-04-01T10:08:00,partner,cancelled,华北,wallet,0.00
O0002055,C00193,2025-11-19T11:57:00,mobile,completed,东北,card,1061.55
O0002056,C00093,2026-02-19T00:29:00,partner,processing,华南,bank_transfer,1851.94
O0002057,C00127,2026-04-27T22:16:00,web,completed,华东,bank_transfer,6571.26
O0002058,C00103,2025-09-18T22:15:00,partner,completed,东北,wallet,2277.97
O0002059,C00146,2026-06-17T01:55:00,web,completed,华北,card,4602.39
O0002060,C00156,2025-08-01T14:53:00,partner,completed,华东,card,1546.05
O0002061,C00090,2025-10-10T11:48:00,partner,completed,东北,bank_transfer,1494.64
O0002062,C00149,2025-12-24T21:19:00,mobile,completed,华北,card,1902.40
O0002063,C00267,2026-07-29T11:08:00,mobile,completed,华北,bank_transfer,2346.27
O0002064,C00006,2026-06-05T16:47:00,store,completed,华南,card,1336.83
O0002065,C00156,2025-09-13T07:31:00,web,completed,华东,wallet,1853.74
O0002066,C00192,2026-04-11T10:35:00,partner,completed,西南,bank_transfer,3862.04
O0002067,C00286,2026-02-14T20:37:00,web,completed,华南,card,2765.32
O0002068,C00284,2025-10-12T18:51:00,mobile,completed,华南,card,4347.35
O0002069,C00023,2025-10-23T06:09:00,partner,completed,华东,card,2422.96
O0002070,C00240,2026-04-16T00:35:00,store,completed,华南,wallet,3013.31
O0002071,C00229,2025-12-24T07:44:00,store,completed,华南,bank_transfer,2072.97
O0002072,C00202,2026-03-21T02:56:00,mobile,completed,东北,bank_transfer,3167.45
O0002073,C00213,2026-05-25T13:01:00,web,completed,华南,wallet,1572.67
O0002074,C00019,2026-02-02T15:37:00,partner,completed,华东,card,2260.52
O0002075,C00058,2025-12-12T03:02:00,partner,completed,东北,card,2418.18
O0002076,C00134,2025-10-31T08:22:00,mobile,completed,华北,bank_transfer,1898.57
O0002077,C00126,2026-03-14T14:09:00,store,processing,西南,bank_transfer,1258.09
O0002078,C00114,2025-12-15T19:37:00,mobile,completed,华南,wallet,1250.15
O0002079,C00113,2025-12-12T10:40:00,mobile,completed,华北,card,1070.57
O0002080,C00145,2026-07-22T17:28:00,store,completed,东北,bank_transfer,1360.30
O0002081,C00154,2025-11-13T03:15:00,web,completed,东北,bank_transfer,3106.36
O0002082,C00146,2025-11-29T07:02:00,mobile,completed,华北,bank_transfer,1286.45
O0002083,C00130,2025-09-05T21:48:00,web,completed,华北,card,931.83
O0002084,C00284,2025-08-14T18:05:00,web,completed,华南,card,471.97
O0002085,C00279,2026-06-24T02:19:00,web,completed,西南,wallet,1060.69
O0002086,C00047,2026-04-28T07:56:00,mobile,completed,华南,bank_transfer,5645.77
O0002087,C00166,2026-03-02T05:33:00,store,completed,东北,wallet,2139.11
O0002088,C00191,2026-01-02T23:39:00,partner,completed,华东,bank_transfer,595.34
O0002089,C00201,2026-01-15T10:35:00,partner,completed,西南,card,5796.93
O0002090,C00052,2025-09-21T19:12:00,web,shipped,华北,card,1205.24
O0002091,C00086,2025-10-06T10:23:00,mobile,completed,西南,bank_transfer,403.42
O0002092,C00278,2025-09-09T02:09:00,store,completed,华南,wallet,439.63
O0002093,C00246,2025-12-30T16:12:00,store,completed,华东,wallet,2131.13
O0002094,C00089,2026-02-21T17:34:00,web,completed,西南,wallet,3851.46
O0002095,C00112,2026-01-14T02:04:00,web,completed,华北,card,2319.82
O0002096,C00210,2026-05-04T09:22:00,partner,completed,西南,card,538.33
O0002097,C00256,2026-07-17T11:43:00,web,completed,西南,wallet,2815.78
O0002098,C00207,2026-05-16T01:39:00,partner,completed,华北,wallet,133.54
O0002099,C00239,2025-09-02T17:20:00,web,completed,华北,wallet,6962.41
O0002100,C00115,2025-10-27T20:07:00,mobile,completed,华北,card,1598.18
O0002101,C00012,2026-04-20T22:08:00,web,completed,西南,wallet,1658.06
O0002102,C00251,2025-08-13T06:37:00,mobile,completed,华东,card,428.80
O0002103,C00077,2026-02-19T11:00:00,mobile,cancelled,东北,bank_transfer,0.00
O0002104,C00179,2026-01-23T11:32:00,partner,completed,西南,bank_transfer,3030.09
O0002105,C00001,2025-12-29T05:07:00,web,completed,东北,bank_transfer,4820.27
O0002106,C00101,2025-10-31T03:54:00,web,completed,华东,bank_transfer,1883.55
O0002107,C00039,2026-03-02T03:40:00,store,completed,东北,wallet,2682.54
O0002108,C00014,2025-09-23T06:50:00,partner,completed,华东,wallet,2401.14
O0002109,C00073,2025-11-08T05:56:00,mobile,completed,华东,bank_transfer,2428.73
O0002110,C00242,2025-10-30T09:47:00,store,completed,东北,card,8098.17
O0002111,C00148,2026-05-27T01:55:00,web,completed,华北,card,2317.62
O0002112,C00124,2026-01-02T09:23:00,partner,completed,东北,card,1290.00
O0002113,C00228,2026-07-14T00:36:00,store,cancelled,华东,card,0.00
O0002114,C00013,2026-02-12T01:29:00,mobile,shipped,华东,wallet,896.67
O0002115,C00252,2026-05-23T04:09:00,partner,completed,华东,card,579.49
O0002116,C00164,2025-11-05T13:56:00,partner,completed,东北,bank_transfer,2250.76
O0002117,C00207,2026-06-21T08:27:00,web,completed,华北,bank_transfer,2167.78
O0002118,C00053,2025-09-01T05:22:00,web,shipped,西南,bank_transfer,762.29
O0002119,C00142,2026-06-12T16:19:00,partner,completed,华南,bank_transfer,2608.21
O0002120,C00088,2026-05-18T07:09:00,partner,processing,华南,card,2604.31
O0002121,C00119,2026-03-26T06:26:00,partner,processing,华北,bank_transfer,3048.22
O0002122,C00053,2025-10-14T17:42:00,store,processing,西南,bank_transfer,1059.74
O0002123,C00226,2025-11-23T19:07:00,web,cancelled,西南,bank_transfer,0.00
O0002124,C00155,2026-06-07T09:30:00,mobile,completed,华东,card,1708.30
O0002125,C00032,2026-04-06T09:54:00,mobile,completed,东北,bank_transfer,3264.84
O0002126,C00082,2025-10-29T08:09:00,store,completed,华东,card,4113.22
O0002127,C00012,2026-04-20T15:11:00,partner,completed,西南,wallet,1274.40
O0002128,C00283,2025-12-23T03:04:00,web,completed,华东,bank_transfer,864.77
O0002129,C00111,2025-09-11T20:59:00,store,cancelled,东北,card,0.00
O0002130,C00153,2026-04-17T05:42:00,store,completed,西南,bank_transfer,4474.07
O0002131,C00032,2026-06-29T10:36:00,mobile,completed,东北,bank_transfer,1190.68
O0002132,C00179,2026-07-20T21:30:00,mobile,completed,西南,wallet,348.45
O0002133,C00079,2025-12-12T14:40:00,mobile,completed,华北,bank_transfer,3209.56
O0002134,C00156,2026-03-09T15:43:00,store,completed,华东,card,3951.39
O0002135,C00138,2026-06-25T06:50:00,mobile,completed,东北,wallet,3878.83
O0002136,C00124,2026-01-06T15:00:00,web,shipped,东北,bank_transfer,838.65
O0002137,C00067,2025-10-17T21:17:00,web,completed,华北,wallet,1518.64
O0002138,C00212,2025-10-17T23:55:00,web,shipped,华南,bank_transfer,1909.43
O0002139,C00270,2026-04-10T21:30:00,web,completed,华南,wallet,3270.44
O0002140,C00122,2025-08-21T04:01:00,partner,completed,西南,card,6039.51
O0002141,C00279,2025-10-30T22:11:00,mobile,completed,西南,bank_transfer,987.16
O0002142,C00178,2026-05-21T02:31:00,partner,completed,华北,bank_transfer,2516.08
O0002143,C00062,2026-07-30T00:35:00,web,completed,华北,bank_transfer,3750.97
O0002144,C00016,2025-09-07T02:34:00,mobile,completed,华北,bank_transfer,931.83
O0002145,C00099,2026-07-25T17:11:00,partner,shipped,西南,wallet,2327.42
O0002146,C00195,2026-02-09T23:18:00,partner,completed,东北,wallet,3910.23
O0002147,C00242,2025-10-24T22:04:00,mobile,shipped,东北,bank_transfer,94.72
O0002148,C00113,2026-02-07T05:59:00,mobile,processing,华北,bank_transfer,2126.76
O0002149,C00176,2026-03-22T17:38:00,web,shipped,西南,wallet,3695.05
O0002150,C00233,2026-01-21T12:41:00,web,shipped,华东,bank_transfer,1321.40
O0002151,C00125,2026-02-23T10:17:00,mobile,completed,华北,wallet,2077.70
O0002152,C00087,2025-08-22T02:21:00,partner,completed,华北,wallet,1020.19
O0002153,C00243,2026-02-23T04:05:00,partner,completed,西南,card,1811.84
O0002154,C00165,2026-06-29T10:50:00,web,cancelled,西南,bank_transfer,0.00
O0002155,C00118,2025-12-22T16:39:00,store,completed,华南,bank_transfer,5354.31
O0002156,C00053,2026-03-18T05:43:00,mobile,completed,西南,bank_transfer,933.73
