instance_id,observed_ts,cpu_pct,memory_pct,qps,p95_latency_ms,active_connections,lock_waits,error_rate
DB010,2026-08-07T14:15:00,32.69,52.09,853.35,39.22,29,2,0.00993
DB010,2026-08-07T14:30:00,29.42,50.08,898.51,10.32,56,3,0.00337
DB010,2026-08-07T14:45:00,37.54,47.46,1039.50,32.37,66,3,0.01466
DB010,2026-08-07T15:00:00,29.80,67.14,853.07,29.93,67,0,0.00125
DB010,2026-08-07T15:15:00,26.46,66.71,822.36,12.98,43,2,0.00872
DB010,2026-08-07T15:30:00,29.42,62.93,826.83,38.24,58,3,0.01602
DB010,2026-08-07T15:45:00,30.77,60.98,1016.54,18.58,54,2,0.01562
DB010,2026-08-07T16:00:00,26.43,66.30,925.61,15.27,90,3,0.00147
DB010,2026-08-07T16:15:00,33.31,53.49,904.14,15.45,89,1,0.00371
DB010,2026-08-07T16:30:00,33.24,60.77,1028.22,42.43,48,0,0.00845
DB010,2026-08-07T16:45:00,26.75,46.58,913.09,38.83,88,3,0.00820
DB010,2026-08-07T17:00:00,35.86,53.77,1022.95,47.23,20,0,0.00798
DB010,2026-08-07T17:15:00,29.58,44.26,843.81,35.83,72,1,0.00748
DB010,2026-08-07T17:30:00,27.49,48.67,995.41,19.03,30,0,0.01486
DB010,2026-08-07T17:45:00,27.50,61.41,852.42,26.33,38,3,0.01690
DB010,2026-08-07T18:00:00,36.23,48.50,969.59,29.04,43,2,0.00059
DB010,2026-08-07T18:15:00,31.87,47.64,772.61,36.87,20,3,0.00483
DB010,2026-08-07T18:30:00,38.52,47.22,905.55,28.64,38,2,0.00116
DB010,2026-08-07T18:45:00,35.81,63.54,785.90,14.37,85,0,0.00946
DB010,2026-08-07T19:00:00,35.83,47.81,765.15,19.77,82,3,0.00813
DB010,2026-08-07T19:15:00,30.25,66.66,937.81,17.43,83,0,0.00296
DB010,2026-08-07T19:30:00,26.80,50.40,962.81,29.21,73,0,0.00479
DB010,2026-08-07T19:45:00,39.07,60.75,751.26,35.86,66,2,0.00187
DB010,2026-08-07T20:00:00,37.04,53.37,762.00,20.22,48,2,0.00262
DB010,2026-08-07T20:15:00,36.54,45.21,1026.51,22.34,20,2,0.01203
DB010,2026-08-07T20:30:00,34.34,63.06,920.78,48.23,42,1,0.01133
DB010,2026-08-07T20:45:00,26.95,66.47,902.68,37.36,40,1,0.01633
DB010,2026-08-07T21:00:00,34.01,55.64,891.77,25.60,34,2,0.01181
DB010,2026-08-07T21:15:00,36.16,64.24,1005.53,30.18,76,1,0.00288
DB010,2026-08-07T21:30:00,33.98,59.85,1024.38,16.85,61,1,0.00388
DB010,2026-08-07T21:45:00,33.93,46.62,993.18,31.10,50,2,0.00673
DB010,2026-08-07T22:00:00,21.38,49.81,497.44,29.06,40,0,0.01794
DB010,2026-08-07T22:15:00,15.07,47.37,471.36,9.93,66,1,0.01683
DB010,2026-08-07T22:30:00,15.36,48.06,414.68,23.35,43,0,0.00258
DB010,2026-08-07T22:45:00,18.69,49.89,451.90,17.71,71,0,0.00642
DB010,2026-08-07T23:00:00,21.03,51.93,418.42,20.46,66,1,0.00485
DB010,2026-08-07T23:15:00,11.45,65.73,493.65,13.83,20,2,0.00521
DB010,2026-08-07T23:30:00,14.74,64.14,495.08,25.15,36,0,0.00551
DB010,2026-08-07T23:45:00,20.18,46.86,487.42,8.35,57,2,0.01186
DB011,2026-08-01T00:00:00,20.91,64.08,147.00,16.73,46,2,0.01132
DB011,2026-08-01T00:15:00,14.64,67.77,150.91,32.37,79,1,0.01485
DB011,2026-08-01T00:30:00,10.87,66.52,151.94,20.64,85,1,0.00411
DB011,2026-08-01T00:45:00,18.83,64.95,149.83,30.18,27,1,0.00807
DB011,2026-08-01T01:00:00,9.62,53.15,172.78,8.88,43,0,0.00082
DB011,2026-08-01T01:15:00,19.52,63.28,155.12,30.23,61,0,0.01790
DB011,2026-08-01T01:30:00,11.14,61.33,163.26,10.93,53,2,0.01758
DB011,2026-08-01T01:45:00,21.20,46.35,127.41,27.50,68,2,0.01127
DB011,2026-08-01T02:00:00,18.12,47.99,152.59,16.77,39,0,0.00865
DB011,2026-08-01T02:15:00,10.83,53.62,131.86,17.74,57,2,0.01010
DB011,2026-08-01T02:30:00,17.24,65.69,171.50,23.81,40,1,0.01070
DB011,2026-08-01T02:45:00,18.64,54.06,137.87,13.92,37,0,0.00154
DB011,2026-08-01T03:00:00,19.61,53.65,158.55,8.93,24,2,0.01673
DB011,2026-08-01T03:15:00,14.49,47.36,148.56,25.95,52,0,0.01444
DB011,2026-08-01T03:30:00,14.07,44.05,139.33,29.78,34,2,0.01432
DB011,2026-08-01T03:45:00,15.42,49.71,169.29,15.21,71,2,0.01245
DB011,2026-08-01T04:00:00,19.57,44.86,141.48,10.25,73,0,0.00199
DB011,2026-08-01T04:15:00,16.99,58.11,125.06,19.52,85,2,0.00069
DB011,2026-08-01T04:30:00,20.67,59.37,145.84,14.12,39,3,0.01254
DB011,2026-08-01T04:45:00,18.72,44.89,134.23,24.91,33,0,0.01747
DB011,2026-08-01T05:00:00,15.85,66.21,143.92,11.06,70,0,0.00965
DB011,2026-08-01T05:15:00,20.98,51.25,150.10,29.08,87,2,0.01335
DB011,2026-08-01T05:30:00,21.60,60.94,173.41,15.55,78,1,0.00807
DB011,2026-08-01T05:45:00,17.66,62.72,149.29,15.56,54,3,0.00121
DB011,2026-08-01T06:00:00,19.48,48.39,169.99,10.55,57,0,0.01399
DB011,2026-08-01T06:15:00,17.71,48.03,158.20,27.42,31,1,0.00354
DB011,2026-08-01T06:30:00,10.48,57.22,167.48,17.43,38,0,0.00652
DB011,2026-08-01T06:45:00,18.21,64.45,163.20,12.87,68,0,0.00303
DB011,2026-08-01T07:00:00,10.15,44.77,137.69,7.69,21,2,0.00558
DB011,2026-08-01T07:15:00,20.50,67.78,174.63,33.50,67,2,0.00037
DB011,2026-08-01T07:30:00,15.60,59.93,153.74,15.80,31,1,0.01187
DB011,2026-08-01T07:45:00,12.39,61.82,151.62,25.04,85,1,0.01038
DB011,2026-08-01T08:00:00,36.05,63.86,304.18,36.44,62,1,0.01525
DB011,2026-08-01T08:15:00,26.43,59.30,337.14,33.10,27,2,0.00711
DB011,2026-08-01T08:30:00,25.45,64.89,313.89,33.67,57,1,0.00717
DB011,2026-08-01T08:45:00,29.75,50.75,344.72,26.63,78,0,0.00879
DB011,2026-08-01T09:00:00,35.67,44.69,253.70,42.66,43,0,0.00531
DB011,2026-08-01T09:15:00,34.99,52.09,340.72,13.27,55,2,0.00863
DB011,2026-08-01T09:30:00,28.65,53.88,265.61,37.87,89,1,0.00408
DB011,2026-08-01T09:45:00,31.90,48.95,274.76,40.94,89,0,0.01195
DB011,2026-08-01T10:00:00,31.27,44.94,275.94,18.27,29,0,0.01773
DB011,2026-08-01T10:15:00,33.16,46.20,338.55,25.11,67,1,0.01112
DB011,2026-08-01T10:30:00,33.44,62.08,283.64,22.65,49,2,0.00278
DB011,2026-08-01T10:45:00,27.91,60.44,313.35,44.87,24,2,0.01244
DB011,2026-08-01T11:00:00,33.28,61.63,315.82,10.58,46,0,0.00874
DB011,2026-08-01T11:15:00,27.82,46.36,334.81,19.42,47,3,0.00977
DB011,2026-08-01T11:30:00,31.35,50.15,273.91,13.57,73,2,0.01543
DB011,2026-08-01T11:45:00,24.59,45.75,318.69,48.68,70,2,0.01005
DB011,2026-08-01T12:00:00,24.84,58.14,344.88,27.15,68,2,0.00036
DB011,2026-08-01T12:15:00,32.09,60.31,302.16,12.72,90,2,0.00391
DB011,2026-08-01T12:30:00,32.75,57.71,279.05,50.34,55,0,0.00608
DB011,2026-08-01T12:45:00,31.65,61.36,265.06,46.02,70,1,0.00816
DB011,2026-08-01T13:00:00,33.13,62.25,284.18,31.41,63,3,0.00027
DB011,2026-08-01T13:15:00,26.81,55.95,272.86,26.08,39,1,0.00985
DB011,2026-08-01T13:30:00,25.74,60.78,252.55,16.86,42,1,0.00894
DB011,2026-08-01T13:45:00,36.86,67.41,339.16,21.35,65,1,0.00945
DB011,2026-08-01T14:00:00,35.15,45.02,334.75,22.83,18,0,0.00879
DB011,2026-08-01T14:15:00,32.25,62.43,329.36,44.47,61,2,0.00714
DB011,2026-08-01T14:30:00,24.70,67.19,253.88,35.23,36,1,0.01104
DB011,2026-08-01T14:45:00,33.77,57.85,257.18,12.07,34,0,0.01305
DB011,2026-08-01T15:00:00,29.58,51.53,313.66,15.98,46,3,0.01466
DB011,2026-08-01T15:15:00,36.72,63.94,255.61,46.70,37,0,0.00615
DB011,2026-08-01T15:30:00,29.41,56.68,255.45,47.87,32,0,0.01124
DB011,2026-08-01T15:45:00,30.46,57.71,253.26,27.81,74,3,0.01527
DB011,2026-08-01T16:00:00,26.67,62.85,291.90,25.88,76,0,0.01040
DB011,2026-08-01T16:15:00,25.06,53.02,293.20,30.62,51,3,0.01585
DB011,2026-08-01T16:30:00,35.45,54.59,255.98,48.36,63,3,0.00511
DB011,2026-08-01T16:45:00,29.85,45.26,301.53,34.26,66,3,0.00196
DB011,2026-08-01T17:00:00,32.52,67.44,329.71,12.39,71,2,0.01765
DB011,2026-08-01T17:15:00,36.70,57.11,261.52,33.16,46,1,0.00077
DB011,2026-08-01T17:30:00,36.71,65.09,279.56,24.06,77,1,0.01723
DB011,2026-08-01T17:45:00,35.92,52.35,269.19,46.84,35,3,0.01034
DB011,2026-08-01T18:00:00,31.25,58.40,258.91,22.60,78,0,0.01426
DB011,2026-08-01T18:15:00,33.51,67.09,329.59,19.14,48,2,0.01274
DB011,2026-08-01T18:30:00,29.32,47.96,269.17,21.10,46,0,0.00310
DB011,2026-08-01T18:45:00,34.06,47.20,328.69,20.57,62,3,0.00323
DB011,2026-08-01T19:00:00,26.56,56.01,322.07,43.92,66,1,0.01108
DB011,2026-08-01T19:15:00,30.51,48.60,339.13,32.08,57,0,0.00825
DB011,2026-08-01T19:30:00,29.61,59.01,304.50,49.67,29,3,0.01348
DB011,2026-08-01T19:45:00,33.44,67.83,313.11,15.14,73,3,0.01629
DB011,2026-08-01T20:00:00,35.34,50.40,253.12,45.14,74,2,0.00213
DB011,2026-08-01T20:15:00,29.98,59.13,257.49,35.62,67,1,0.00967
DB011,2026-08-01T20:30:00,36.83,52.85,331.49,49.25,80,2,0.00828
DB011,2026-08-01T20:45:00,36.80,44.34,273.64,33.03,89,1,0.00321
DB011,2026-08-01T21:00:00,28.25,54.84,266.09,18.78,88,0,0.00162
DB011,2026-08-01T21:15:00,28.18,47.55,332.11,31.33,24,0,0.01406
DB011,2026-08-01T21:30:00,35.07,60.16,320.31,40.90,45,1,0.00136
DB011,2026-08-01T21:45:00,30.47,64.88,321.85,16.07,76,0,0.01626
DB011,2026-08-01T22:00:00,9.11,61.34,156.13,15.52,49,1,0.00283
DB011,2026-08-01T22:15:00,18.09,59.38,145.41,17.59,82,1,0.00207
DB011,2026-08-01T22:30:00,11.62,64.36,153.76,25.11,52,1,0.01435
DB011,2026-08-01T22:45:00,12.20,56.16,171.96,8.23,89,0,0.01750
DB011,2026-08-01T23:00:00,16.33,64.07,144.26,17.49,48,3,0.00022
DB011,2026-08-01T23:15:00,18.52,62.55,146.68,15.80,75,2,0.00760
DB011,2026-08-01T23:30:00,11.59,53.09,139.05,23.96,68,1,0.01138
DB011,2026-08-01T23:45:00,16.88,49.71,168.04,19.99,18,2,0.00066
DB011,2026-08-02T00:00:00,10.92,52.61,140.17,33.33,25,0,0.00046
DB011,2026-08-02T00:15:00,17.17,47.16,153.54,32.80,75,3,0.00510
DB011,2026-08-02T00:30:00,18.05,56.76,166.78,8.00,48,2,0.01783
DB011,2026-08-02T00:45:00,19.27,47.47,128.34,23.79,50,1,0.00852
DB011,2026-08-02T01:00:00,10.57,45.36,138.61,28.24,26,2,0.00059
DB011,2026-08-02T01:15:00,10.05,44.37,156.39,17.49,80,2,0.01269
DB011,2026-08-02T01:30:00,13.78,46.78,158.84,21.46,28,2,0.01410
DB011,2026-08-02T01:45:00,13.42,49.44,141.04,8.85,71,2,0.00612
DB011,2026-08-02T02:00:00,10.08,45.14,152.05,20.93,90,2,0.00646
DB011,2026-08-02T02:15:00,20.05,63.83,137.55,21.69,62,3,0.00839
DB011,2026-08-02T02:30:00,20.46,45.44,126.41,26.23,31,3,0.00888
DB011,2026-08-02T02:45:00,20.88,55.85,125.85,9.46,81,3,0.00335
DB011,2026-08-02T03:00:00,11.13,51.93,155.02,11.13,62,1,0.01040
DB011,2026-08-02T03:15:00,22.05,47.29,144.92,11.61,67,1,0.00127
DB011,2026-08-02T03:30:00,14.72,63.52,165.14,22.64,54,0,0.00735
DB011,2026-08-02T03:45:00,13.22,53.31,158.48,10.36,31,0,0.00230
DB011,2026-08-02T04:00:00,14.72,62.69,141.86,15.25,90,1,0.01002
DB011,2026-08-02T04:15:00,14.61,54.42,145.72,12.65,34,3,0.01428
DB011,2026-08-02T04:30:00,19.82,67.47,140.15,19.69,44,2,0.00741
DB011,2026-08-02T04:45:00,10.11,66.11,172.68,32.85,49,3,0.00412
DB011,2026-08-02T05:00:00,17.03,53.29,166.14,12.97,77,3,0.00565
DB011,2026-08-02T05:15:00,21.13,50.38,137.42,22.76,36,0,0.00867
DB011,2026-08-02T05:30:00,15.83,67.28,138.49,9.32,55,2,0.01681
DB011,2026-08-02T05:45:00,11.92,57.93,127.63,18.41,47,1,0.00998
DB011,2026-08-02T06:00:00,17.34,55.84,131.96,8.09,63,1,0.01156
DB011,2026-08-02T06:15:00,15.68,53.39,171.40,11.20,48,1,0.00205
DB011,2026-08-02T06:30:00,12.17,47.21,164.07,10.26,40,1,0.00210
DB011,2026-08-02T06:45:00,10.35,56.20,142.02,6.46,59,2,0.00581
DB011,2026-08-02T07:00:00,10.81,64.84,166.42,23.70,33,1,0.01417
DB011,2026-08-02T07:15:00,16.19,57.75,151.77,10.50,79,1,0.01662
DB011,2026-08-02T07:30:00,14.58,61.45,129.42,28.67,39,2,0.01041
DB011,2026-08-02T07:45:00,18.97,66.71,155.50,14.43,90,1,0.01405
DB011,2026-08-02T08:00:00,33.18,63.77,332.42,49.27,28,3,0.01132
DB011,2026-08-02T08:15:00,30.01,61.39,316.92,45.46,67,3,0.01637
DB011,2026-08-02T08:30:00,35.00,51.21,280.42,27.79,86,1,0.00318
DB011,2026-08-02T08:45:00,30.52,44.95,283.21,12.26,41,3,0.00663
DB011,2026-08-02T09:00:00,26.17,59.63,349.17,40.54,45,1,0.01779
DB011,2026-08-02T09:15:00,30.60,53.71,311.03,34.32,75,1,0.01538
DB011,2026-08-02T09:30:00,34.48,50.58,308.79,37.97,33,0,0.00940
DB011,2026-08-02T09:45:00,27.38,60.95,317.03,27.08,33,1,0.00255
DB011,2026-08-02T10:00:00,32.17,46.99,345.62,36.92,19,1,0.01067
DB011,2026-08-02T10:15:00,31.61,45.81,337.89,36.17,56,0,0.00091
DB011,2026-08-02T10:30:00,28.14,47.89,308.96,41.48,63,2,0.00175
DB011,2026-08-02T10:45:00,32.85,44.59,289.11,48.58,29,3,0.00551
DB011,2026-08-02T11:00:00,28.14,44.79,292.53,38.38,48,2,0.00755
DB011,2026-08-02T11:15:00,30.99,56.60,308.96,33.44,69,2,0.01794
DB011,2026-08-02T11:30:00,28.16,65.98,270.71,11.23,22,2,0.01425
DB011,2026-08-02T11:45:00,32.50,57.25,338.62,36.43,87,0,0.01578
DB011,2026-08-02T12:00:00,36.59,48.07,348.02,29.73,81,2,0.01224
DB011,2026-08-02T12:15:00,34.61,50.74,292.15,9.79,67,0,0.00016
DB011,2026-08-02T12:30:00,29.03,57.81,270.65,38.64,38,3,0.00893
DB011,2026-08-02T12:45:00,24.88,67.33,301.60,45.74,49,0,0.00046
DB011,2026-08-02T13:00:00,28.09,56.58,250.67,42.53,76,0,0.00837
DB011,2026-08-02T13:15:00,33.06,52.12,253.85,34.44,61,2,0.01183
DB011,2026-08-02T13:30:00,34.50,55.09,287.36,22.33,48,0,0.00914
DB011,2026-08-02T13:45:00,36.06,56.48,328.22,30.05,81,3,0.00305
DB011,2026-08-02T14:00:00,33.10,45.87,276.83,31.70,81,2,0.00373
DB011,2026-08-02T14:15:00,33.47,58.71,336.82,42.13,46,0,0.00701
DB011,2026-08-02T14:30:00,26.06,47.55,323.44,36.27,49,3,0.00027
DB011,2026-08-02T14:45:00,34.74,61.31,275.72,10.68,33,3,0.00542
DB011,2026-08-02T15:00:00,25.49,59.10,311.24,37.41,43,0,0.00496
DB011,2026-08-02T15:15:00,25.68,55.28,327.41,37.43,82,3,0.00257
DB011,2026-08-02T15:30:00,25.55,54.43,307.36,33.46,80,2,0.01598
DB011,2026-08-02T15:45:00,25.60,63.20,327.84,13.11,30,2,0.00028
DB011,2026-08-02T16:00:00,35.17,62.20,345.31,12.15,82,3,0.01621
DB011,2026-08-02T16:15:00,29.27,63.14,308.23,22.66,59,1,0.01754
DB011,2026-08-02T16:30:00,31.23,64.88,349.71,16.76,38,3,0.00025
DB011,2026-08-02T16:45:00,31.27,49.47,317.50,25.00,85,0,0.00604
DB011,2026-08-02T17:00:00,24.86,55.70,250.99,23.77,73,3,0.01567
DB011,2026-08-02T17:15:00,25.30,57.32,320.52,30.67,88,1,0.00913
DB011,2026-08-02T17:30:00,36.49,63.08,315.82,36.61,84,0,0.00753
DB011,2026-08-02T17:45:00,34.25,64.17,350.24,31.13,28,3,0.01184
DB011,2026-08-02T18:00:00,36.83,65.71,331.30,31.81,77,0,0.00224
DB011,2026-08-02T18:15:00,28.24,45.06,285.56,33.58,90,2,0.01667
DB011,2026-08-02T18:30:00,27.78,56.81,296.45,22.51,54,3,0.01320
DB011,2026-08-02T18:45:00,31.50,56.92,284.52,41.83,85,3,0.01349
DB011,2026-08-02T19:00:00,35.30,64.53,283.30,36.11,74,1,0.00685
DB011,2026-08-02T19:15:00,24.83,57.43,326.70,34.91,65,0,0.00854
DB011,2026-08-02T19:30:00,27.45,57.45,313.63,33.30,68,1,0.01732
DB011,2026-08-02T19:45:00,26.89,47.41,294.98,37.54,51,3,0.00209
DB011,2026-08-02T20:00:00,30.75,45.09,348.34,13.88,36,3,0.00689
DB011,2026-08-02T20:15:00,28.55,63.11,335.64,15.35,87,2,0.00678
DB011,2026-08-02T20:30:00,30.61,51.71,333.12,10.12,48,3,0.01243
DB011,2026-08-02T20:45:00,32.57,64.84,273.43,25.47,37,3,0.00542
DB011,2026-08-02T21:00:00,35.16,61.63,342.15,42.01,78,2,0.00560
DB011,2026-08-02T21:15:00,31.48,51.72,299.93,32.78,59,2,0.01515
DB011,2026-08-02T21:30:00,25.37,56.59,350.90,18.83,67,3,0.00536
DB011,2026-08-02T21:45:00,27.00,47.00,276.36,38.04,21,3,0.00847
DB011,2026-08-02T22:00:00,12.70,59.05,162.74,8.83,70,0,0.00406
DB011,2026-08-02T22:15:00,19.02,61.55,125.20,14.95,34,1,0.01142
DB011,2026-08-02T22:30:00,14.53,53.33,170.95,17.24,59,3,0.00321
DB011,2026-08-02T22:45:00,16.89,44.43,137.31,23.71,48,3,0.01607
DB011,2026-08-02T23:00:00,10.40,64.27,126.42,22.12,74,2,0.00722
DB011,2026-08-02T23:15:00,14.23,59.91,166.34,21.20,89,2,0.00463
DB011,2026-08-02T23:30:00,10.34,54.77,143.23,20.98,87,2,0.00572
DB011,2026-08-02T23:45:00,16.35,61.80,163.95,17.36,85,0,0.01644
DB011,2026-08-03T00:00:00,21.85,54.06,126.97,32.76,44,1,0.00577
DB011,2026-08-03T00:15:00,10.12,45.06,145.78,30.97,56,1,0.01015
DB011,2026-08-03T00:30:00,9.37,60.12,159.03,14.83,53,1,0.00104
DB011,2026-08-03T00:45:00,12.29,61.45,133.47,33.58,43,0,0.01470
DB011,2026-08-03T01:00:00,14.70,60.20,165.68,28.46,32,1,0.00011
DB011,2026-08-03T01:15:00,9.45,62.35,162.08,20.45,44,2,0.01015
DB011,2026-08-03T01:30:00,12.12,64.86,146.24,21.89,20,0,0.01498
DB011,2026-08-03T01:45:00,17.58,51.32,161.06,31.99,58,3,0.01770
DB011,2026-08-03T02:00:00,9.42,63.91,170.53,24.59,46,1,0.00385
DB011,2026-08-03T02:15:00,12.37,59.30,169.83,19.35,79,2,0.00556
DB011,2026-08-03T02:30:00,19.18,67.63,165.73,15.53,29,1,0.01141
DB011,2026-08-03T02:45:00,17.56,64.07,170.48,10.26,42,3,0.01264
DB011,2026-08-03T03:00:00,9.85,63.63,165.01,33.12,48,3,0.01168
DB011,2026-08-03T03:15:00,20.75,63.82,161.72,16.79,24,3,0.01693
DB011,2026-08-03T03:30:00,20.65,64.86,131.44,31.07,77,2,0.01127
DB011,2026-08-03T03:45:00,10.73,55.69,131.13,12.12,69,2,0.00092
DB011,2026-08-03T04:00:00,18.14,44.59,125.83,20.27,71,3,0.01031
DB011,2026-08-03T04:15:00,12.25,58.03,160.45,31.53,62,2,0.01222
DB011,2026-08-03T04:30:00,19.10,50.22,151.41,13.48,47,2,0.01322
DB011,2026-08-03T04:45:00,15.93,52.92,142.76,30.45,67,2,0.01180
DB011,2026-08-03T05:00:00,13.04,64.06,147.27,11.87,83,1,0.01083
DB011,2026-08-03T05:15:00,12.60,57.47,149.43,22.55,24,0,0.01635
DB011,2026-08-03T05:30:00,19.22,67.15,168.45,32.33,54,1,0.01336
DB011,2026-08-03T05:45:00,11.44,58.46,171.44,15.69,82,0,0.01539
DB011,2026-08-03T06:00:00,18.30,45.06,169.08,9.23,38,2,0.01143
DB011,2026-08-03T06:15:00,13.81,58.04,131.94,17.79,61,0,0.00140
DB011,2026-08-03T06:30:00,17.13,50.78,166.00,24.10,25,3,0.00887
DB011,2026-08-03T06:45:00,18.48,56.32,153.06,9.87,36,2,0.00327
DB011,2026-08-03T07:00:00,18.03,52.94,144.84,32.33,81,2,0.00765
DB011,2026-08-03T07:15:00,13.39,65.42,146.13,31.90,44,2,0.00861
DB011,2026-08-03T07:30:00,20.58,45.62,165.82,15.95,47,2,0.00957
DB011,2026-08-03T07:45:00,11.46,52.04,154.44,27.01,68,2,0.01752
DB011,2026-08-03T08:00:00,31.30,50.30,338.19,32.62,68,0,0.01488
DB011,2026-08-03T08:15:00,29.76,65.71,336.14,14.16,57,2,0.00485
DB011,2026-08-03T08:30:00,24.59,50.12,288.64,35.33,76,3,0.01474
DB011,2026-08-03T08:45:00,24.93,67.03,328.96,11.10,51,0,0.00707
DB011,2026-08-03T09:00:00,25.30,45.00,270.47,20.45,43,3,0.00339
DB011,2026-08-03T09:15:00,31.29,64.14,261.74,33.28,48,0,0.00071
DB011,2026-08-03T09:30:00,28.49,53.09,295.73,38.57,41,3,0.00785
DB011,2026-08-03T09:45:00,25.37,55.29,351.10,10.52,79,3,0.01156
DB011,2026-08-03T10:00:00,29.80,55.16,292.49,21.60,44,0,0.00793
DB011,2026-08-03T10:15:00,25.30,58.65,332.29,34.61,21,3,0.00176
DB011,2026-08-03T10:30:00,29.58,46.79,255.67,50.21,83,3,0.00584
DB011,2026-08-03T10:45:00,24.74,49.54,290.54,35.25,73,1,0.00506
DB011,2026-08-03T11:00:00,32.29,60.24,293.97,43.39,40,2,0.01439
DB011,2026-08-03T11:15:00,27.82,62.16,309.17,29.42,76,1,0.00407
DB011,2026-08-03T11:30:00,29.34,53.92,347.70,14.67,51,2,0.01160
DB011,2026-08-03T11:45:00,29.04,50.09,325.02,29.27,57,3,0.01383
DB011,2026-08-03T12:00:00,31.25,51.76,251.26,35.64,36,0,0.01692
DB011,2026-08-03T12:15:00,33.55,48.49,288.76,37.05,47,1,0.00316
DB011,2026-08-03T12:30:00,34.87,52.04,287.14,49.01,88,0,0.01709
DB011,2026-08-03T12:45:00,29.53,56.72,272.35,21.06,31,3,0.01676
DB011,2026-08-03T13:00:00,29.32,46.38,318.60,47.83,71,2,0.01492
DB011,2026-08-03T13:15:00,29.79,52.38,291.33,12.18,29,2,0.01720
DB011,2026-08-03T13:30:00,36.69,59.81,298.23,37.13,50,2,0.00388
DB011,2026-08-03T13:45:00,27.37,44.38,275.01,32.38,31,0,0.00651
DB011,2026-08-03T14:00:00,26.71,47.55,304.87,29.35,66,2,0.01254
DB011,2026-08-03T14:15:00,25.86,59.80,302.20,32.50,29,1,0.01398
DB011,2026-08-03T14:30:00,28.54,44.40,256.41,50.28,31,3,0.01368
DB011,2026-08-03T14:45:00,28.20,63.84,268.63,37.36,29,1,0.00162
DB011,2026-08-03T15:00:00,28.54,46.57,295.20,29.09,41,3,0.01296
DB011,2026-08-03T15:15:00,34.13,49.83,312.68,26.60,76,0,0.00137
DB011,2026-08-03T15:30:00,32.80,58.22,304.88,31.00,27,3,0.00411
DB011,2026-08-03T15:45:00,32.03,49.47,311.97,23.94,89,0,0.00835
DB011,2026-08-03T16:00:00,27.18,64.87,295.54,37.55,79,3,0.00534
DB011,2026-08-03T16:15:00,27.66,62.06,297.97,43.75,19,0,0.00922
DB011,2026-08-03T16:30:00,35.50,64.08,266.13,17.13,87,0,0.00926
DB011,2026-08-03T16:45:00,35.47,67.38,254.69,13.59,38,0,0.01258
DB011,2026-08-03T17:00:00,35.59,50.76,280.60,22.84,90,1,0.01747
DB011,2026-08-03T17:15:00,37.20,59.43,347.40,40.30,45,1,0.00610
DB011,2026-08-03T17:30:00,34.86,48.98,345.59,25.74,55,3,0.00142
DB011,2026-08-03T17:45:00,28.36,51.64,289.24,48.33,45,2,0.00561
DB011,2026-08-03T18:00:00,34.13,62.29,305.06,12.11,71,1,0.01716
DB011,2026-08-03T18:15:00,29.06,67.83,251.80,47.48,39,1,0.00695
DB011,2026-08-03T18:30:00,34.42,51.39,322.64,21.50,59,1,0.00049
DB011,2026-08-03T18:45:00,33.32,47.26,255.39,21.29,39,2,0.00789
DB011,2026-08-03T19:00:00,32.48,55.01,309.11,19.77,90,1,0.01385
DB011,2026-08-03T19:15:00,32.46,47.79,316.59,23.00,55,1,0.00486
DB011,2026-08-03T19:30:00,28.41,47.86,329.66,48.35,67,1,0.01494
DB011,2026-08-03T19:45:00,33.06,57.27,350.26,41.95,25,3,0.00004
DB011,2026-08-03T20:00:00,30.60,45.36,278.60,32.35,57,0,0.00363
DB011,2026-08-03T20:15:00,25.29,45.18,303.25,35.10,28,3,0.01666
DB011,2026-08-03T20:30:00,34.50,53.90,259.77,28.41,50,3,0.01190
DB011,2026-08-03T20:45:00,27.65,64.02,280.26,12.61,86,0,0.01704
DB011,2026-08-03T21:00:00,26.75,62.13,294.52,20.31,29,1,0.00051
DB011,2026-08-03T21:15:00,36.51,67.96,281.69,31.32,87,0,0.01575
DB011,2026-08-03T21:30:00,27.64,47.77,276.97,48.50,24,2,0.01265
DB011,2026-08-03T21:45:00,24.98,52.68,325.50,12.35,50,3,0.01265
DB011,2026-08-03T22:00:00,18.20,56.80,170.38,8.67,39,3,0.01324
DB011,2026-08-03T22:15:00,18.66,66.46,151.43,31.61,23,0,0.00587
DB011,2026-08-03T22:30:00,21.82,52.59,156.44,15.05,79,0,0.00189
DB011,2026-08-03T22:45:00,21.68,54.70,130.51,23.01,77,2,0.01678
DB011,2026-08-03T23:00:00,12.65,52.25,165.81,13.96,86,1,0.00394
DB011,2026-08-03T23:15:00,12.26,59.57,154.33,27.81,85,1,0.01233
DB011,2026-08-03T23:30:00,10.77,57.64,164.19,23.54,24,1,0.01527
DB011,2026-08-03T23:45:00,19.25,54.19,125.37,8.79,87,3,0.00766
DB011,2026-08-04T00:00:00,16.57,63.22,162.14,28.17,41,3,0.00723
DB011,2026-08-04T00:15:00,16.05,58.42,159.88,32.76,68,2,0.00051
DB011,2026-08-04T00:30:00,15.72,61.66,126.67,7.78,42,3,0.00407
DB011,2026-08-04T00:45:00,12.87,62.60,166.64,7.36,45,2,0.01356
